   1.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0030000e+00   0.0000000e+00   0.0000000e+00
   1.0060000e+00   0.0000000e+00   0.0000000e+00
   1.0090000e+00   0.0000000e+00   0.0000000e+00
   1.0120000e+00   0.0000000e+00   0.0000000e+00
   1.0150000e+00   0.0000000e+00   0.0000000e+00
   1.0180000e+00   0.0000000e+00   0.0000000e+00
   1.0210000e+00   0.0000000e+00   0.0000000e+00
   1.0240000e+00   0.0000000e+00   0.0000000e+00
   1.0270000e+00   0.0000000e+00   0.0000000e+00
   1.0300000e+00   0.0000000e+00   0.0000000e+00
   1.0330000e+00   0.0000000e+00   0.0000000e+00
   1.0360000e+00   0.0000000e+00   0.0000000e+00
   1.0390000e+00   0.0000000e+00   0.0000000e+00
   1.0420000e+00   0.0000000e+00   0.0000000e+00
   1.0450000e+00   0.0000000e+00   0.0000000e+00
   1.0480000e+00   0.0000000e+00   0.0000000e+00
   1.0510000e+00   0.0000000e+00   0.0000000e+00
   1.0540000e+00   0.0000000e+00   0.0000000e+00
   1.0570000e+00   0.0000000e+00   0.0000000e+00
   1.0600000e+00   0.0000000e+00   0.0000000e+00
   1.0630000e+00   0.0000000e+00   0.0000000e+00
   1.0660000e+00   0.0000000e+00   0.0000000e+00
   1.0690000e+00   0.0000000e+00   0.0000000e+00
   1.0720000e+00   0.0000000e+00   0.0000000e+00
   1.0750000e+00   0.0000000e+00   0.0000000e+00
   1.0780000e+00   0.0000000e+00   0.0000000e+00
   1.0810000e+00   0.0000000e+00   0.0000000e+00
   1.0840000e+00   0.0000000e+00   0.0000000e+00
   1.0870000e+00   0.0000000e+00   0.0000000e+00
   1.0900000e+00   0.0000000e+00   0.0000000e+00
   1.0930000e+00   0.0000000e+00   0.0000000e+00
   1.0960000e+00   0.0000000e+00   0.0000000e+00
   1.0990000e+00   0.0000000e+00   0.0000000e+00
   1.1020000e+00   0.0000000e+00   0.0000000e+00
   1.1050000e+00   0.0000000e+00   0.0000000e+00
   1.1080000e+00   0.0000000e+00   0.0000000e+00
   1.1110000e+00   0.0000000e+00   0.0000000e+00
   1.1140000e+00   0.0000000e+00   0.0000000e+00
   1.1170000e+00   0.0000000e+00   0.0000000e+00
   1.1200000e+00   0.0000000e+00   0.0000000e+00
   1.1230000e+00   0.0000000e+00   0.0000000e+00
   1.1260000e+00   0.0000000e+00   0.0000000e+00
   1.1290000e+00   0.0000000e+00   0.0000000e+00
   1.1320000e+00   0.0000000e+00   0.0000000e+00
   1.1350000e+00   0.0000000e+00   0.0000000e+00
   1.1380000e+00   0.0000000e+00   0.0000000e+00
   1.1410000e+00   0.0000000e+00   0.0000000e+00
   1.1440000e+00   0.0000000e+00   0.0000000e+00
   1.1470000e+00   0.0000000e+00   0.0000000e+00
   1.1500000e+00   0.0000000e+00   0.0000000e+00
   1.1530000e+00   0.0000000e+00   0.0000000e+00
   1.1560000e+00   0.0000000e+00   0.0000000e+00
   1.1590000e+00   0.0000000e+00   0.0000000e+00
   1.1620000e+00   0.0000000e+00   0.0000000e+00
   1.1650000e+00   0.0000000e+00   0.0000000e+00
   1.1680000e+00   0.0000000e+00   0.0000000e+00
   1.1710000e+00   0.0000000e+00   0.0000000e+00
   1.1740000e+00   0.0000000e+00   0.0000000e+00
   1.1770000e+00   0.0000000e+00   0.0000000e+00
   1.1800000e+00   0.0000000e+00   0.0000000e+00
   1.1830000e+00   0.0000000e+00   0.0000000e+00
   1.1860000e+00   0.0000000e+00   0.0000000e+00
   1.1890000e+00   0.0000000e+00   0.0000000e+00
   1.1920000e+00   0.0000000e+00   0.0000000e+00
   1.1950000e+00   0.0000000e+00   0.0000000e+00
   1.1980000e+00   0.0000000e+00   0.0000000e+00
   1.2010000e+00   0.0000000e+00   0.0000000e+00
   1.2040000e+00   0.0000000e+00   0.0000000e+00
   1.2070000e+00   0.0000000e+00   0.0000000e+00
   1.2100000e+00   0.0000000e+00   0.0000000e+00
   1.2130000e+00   0.0000000e+00   0.0000000e+00
   1.2160000e+00   0.0000000e+00   0.0000000e+00
   1.2190000e+00   0.0000000e+00   0.0000000e+00
   1.2220000e+00   0.0000000e+00   0.0000000e+00
   1.2250000e+00   0.0000000e+00   0.0000000e+00
   1.2280000e+00   0.0000000e+00   0.0000000e+00
   1.2310000e+00   0.0000000e+00   0.0000000e+00
   1.2340000e+00   0.0000000e+00   0.0000000e+00
   1.2370000e+00   0.0000000e+00   0.0000000e+00
   1.2400000e+00   0.0000000e+00   0.0000000e+00
   1.2430000e+00   0.0000000e+00   0.0000000e+00
   1.2460000e+00   0.0000000e+00   0.0000000e+00
   1.2490000e+00   0.0000000e+00   0.0000000e+00
   1.2520000e+00   0.0000000e+00   0.0000000e+00
   1.2550000e+00   0.0000000e+00   0.0000000e+00
   1.2580000e+00   0.0000000e+00   0.0000000e+00
   1.2610000e+00   0.0000000e+00   0.0000000e+00
   1.2640000e+00   0.0000000e+00   0.0000000e+00
   1.2670000e+00   0.0000000e+00   0.0000000e+00
   1.2700000e+00   0.0000000e+00   0.0000000e+00
   1.2730000e+00   0.0000000e+00   0.0000000e+00
   1.2760000e+00   0.0000000e+00   0.0000000e+00
   1.2790000e+00   0.0000000e+00   0.0000000e+00
   1.2820000e+00   0.0000000e+00   0.0000000e+00
   1.2850000e+00   0.0000000e+00   0.0000000e+00
   1.2880000e+00   0.0000000e+00   0.0000000e+00
