   1.1025652e+00   6.8376799e-02   1.0000000e+00
   1.2532967e+00   1.6886450e-01   1.0000000e+00
   1.3304945e+00   2.2032964e-01   1.0000000e+00
   1.0797932e+00   5.2292814e-02   2.0000000e+00
   1.2346221e+00   1.5772462e-01   2.0000000e+00
   1.2713883e+00   1.8276077e-01   2.0000000e+00
   1.0594997e+00   3.7205759e-02   3.0000000e+00
   1.1266440e+00   8.3900559e-02   3.0000000e+00
   1.1984903e+00   1.3386529e-01   3.0000000e+00
   1.0735092e+00   4.5809365e-02   4.0000000e+00
   1.1734621e+00   1.1678798e-01   4.0000000e+00
   1.2114962e+00   1.4379681e-01   4.0000000e+00
   1.0452781e+00   2.4126929e-02   5.0000000e+00
   1.0838655e+00   5.2103142e-02   5.0000000e+00
   1.1589143e+00   1.0651422e-01   5.0000000e+00
   1.0847787e+00   5.1643982e-02   6.0000000e+00
   1.1874722e+00   1.2764867e-01   6.0000000e+00
   1.2732788e+00   1.9115508e-01   6.0000000e+00
   1.0550043e+00   2.7954368e-02   7.0000000e+00
   1.1650308e+00   1.1107216e-01   7.0000000e+00
   1.2687979e+00   1.8946144e-01   7.0000000e+00
   1.0556611e+00   2.6723272e-02   8.0000000e+00
   1.1666130e+00   1.1226572e-01   8.0000000e+00
   1.1906968e+00   1.3083405e-01   8.0000000e+00
   1.1055345e+00   6.4149483e-02   9.0000000e+00
   1.1406156e+00   9.1750472e-02   9.0000000e+00
   1.3199183e+00   2.3282179e-01   9.0000000e+00
   1.0411256e+00   1.1340207e-02   1.0000000e+01
   1.0913037e+00   5.1623851e-02   1.0000000e+01
   1.3368084e+00   2.4871829e-01   1.0000000e+01
   1.0852628e+00   4.5266042e-02   1.1000000e+01
   1.1023784e+00   5.9285454e-02   1.1000000e+01
   1.1973975e+00   1.3711604e-01   1.1000000e+01
   1.0866950e+00   4.4870748e-02   1.2000000e+01
   1.1895137e+00   1.3079222e-01   1.2000000e+01
   1.3248363e+00   2.4387598e-01   1.2000000e+01
   1.1109193e+00   6.3867965e-02   1.3000000e+01
   1.1991861e+00   1.3911452e-01   1.3000000e+01
   1.3496986e+00   2.6742491e-01   1.3000000e+01
   1.1793033e+00   1.2200833e-01   1.4000000e+01
   1.2311750e+00   1.6711616e-01   1.4000000e+01
   1.2343929e+00   1.6991445e-01   1.4000000e+01
   1.1603767e+00   1.0500172e-01   1.5000000e+01
   1.2156020e+00   1.5398735e-01   1.5000000e+01
   1.3934726e+00   3.1176094e-01   1.5000000e+01
   1.1515046e+00   9.6357791e-02   1.6000000e+01
   1.2258660e+00   1.6363475e-01   1.6000000e+01
   1.4252483e+00   3.4402168e-01   1.6000000e+01
   1.1830084e+00   1.2458066e-01   1.7000000e+01
   1.1908263e+00   1.3179472e-01   1.7000000e+01
   1.4203372e+00   3.4357877e-01   1.7000000e+01
   1.1436486e+00   8.7193996e-02   1.8000000e+01
   1.1933929e+00   1.3400961e-01   1.8000000e+01
   1.3182407e+00   2.5150710e-01   1.8000000e+01
   1.0799247e+00   2.4883348e-02   1.9000000e+01
   1.1764530e+00   1.1753430e-01   1.9000000e+01
   1.3007603e+00   2.3684845e-01   1.9000000e+01
   1.0889388e+00   3.1264762e-02   2.0000000e+01
   1.1191610e+00   6.0849049e-02   2.0000000e+01
   1.2868093e+00   2.2495910e-01   2.0000000e+01
   1.0898617e+00   2.9811780e-02   2.1000000e+01
   1.1625066e+00   1.0233517e-01   2.1000000e+01
   1.2019221e+00   1.4168478e-01   2.1000000e+01
   1.0752951e+00   1.2518211e-02   2.2000000e+01
   1.2043941e+00   1.4395977e-01   2.2000000e+01
   1.2939187e+00   2.3510892e-01   2.2000000e+01
   1.0850750e+00   1.9806827e-02   2.3000000e+01
   1.2831910e+00   2.2552347e-01   2.3000000e+01
   1.4528169e+00   4.0165702e-01   2.3000000e+01
   1.0918994e+00   2.4250429e-02   2.4000000e+01
   1.2634788e+00   2.0595311e-01   2.4000000e+01
   1.4596332e+00   4.1368073e-01   2.4000000e+01
   1.1000855e+00   3.0334337e-02   2.5000000e+01
   1.1791866e+00   1.1576904e-01   2.5000000e+01
   1.2577951e+00   2.0067173e-01   2.5000000e+01
   1.0881852e+00   1.4524681e-02   2.6000000e+01
   1.1117111e+00   4.0440635e-02   2.6000000e+01
   1.1423875e+00   7.4233484e-02   2.6000000e+01
   1.1184446e+00   4.5442986e-02   2.7000000e+01
   1.1645998e+00   9.7302283e-02   2.7000000e+01
   1.2478709e+00   1.9086444e-01   2.7000000e+01
   1.0951119e+00   1.6173232e-02   2.8000000e+01
   1.2526919e+00   1.9677079e-01   2.8000000e+01
   1.3258616e+00   2.8062831e-01   2.8000000e+01
   1.1034181e+00   2.2700981e-02   2.9000000e+01
   1.1659157e+00   9.5764784e-02   2.9000000e+01
   1.1698682e+00   1.0038557e-01   2.9000000e+01
   1.2041775e+00   1.3974552e-01   3.0000000e+01
   1.2417908e+00   1.8460295e-01   3.0000000e+01
   1.3471565e+00   3.1026179e-01   3.0000000e+01
   1.1078069e+00   2.1665459e-02   3.1000000e+01
   1.1445587e+00   6.6380851e-02   3.1000000e+01
   1.2121325e+00   1.4859682e-01   3.1000000e+01
   1.3708797e+00   3.4174238e-01   3.1000000e+01
   1.1873615e+00   1.1713635e-01   3.2000000e+01
   1.2064069e+00   1.4077855e-01   3.2000000e+01
   1.4301800e+00   4.1856107e-01   3.2000000e+01
   1.5497217e+00   5.6695521e-01   3.2000000e+01
   1.1819607e+00   1.0888124e-01   3.3000000e+01
   1.1964750e+00   1.2726570e-01   3.3000000e+01
   1.2772028e+00   2.2951873e-01   3.3000000e+01
   1.2844273e+00   2.3866946e-01   3.3000000e+01
   1.1436141e+00   5.7666295e-02   3.4000000e+01
   1.1732439e+00   9.5964597e-02   3.4000000e+01
   1.3138847e+00   2.7775109e-01   3.4000000e+01
   1.5093212e+00   5.3036437e-01   3.4000000e+01
   1.1696162e+00   8.9195556e-02   3.5000000e+01
   1.2032335e+00   1.3354166e-01   3.5000000e+01
   1.2972302e+00   2.5753697e-01   3.5000000e+01
   1.4502321e+00   4.5936864e-01   3.5000000e+01
   1.1533404e+00   6.5086884e-02   3.6000000e+01
   1.1606822e+00   7.4972196e-02   3.6000000e+01
   1.1642970e+00   7.9839234e-02   3.6000000e+01
   1.1876350e+00   1.1126216e-01   3.6000000e+01
   1.1270811e+00   2.6225914e-02   3.7000000e+01
   1.1381148e+00   4.1391131e-02   3.7000000e+01
   1.2586063e+00   2.0700019e-01   3.7000000e+01
   1.3161279e+00   2.8606057e-01   3.7000000e+01
   1.1129130e+00   2.6843819e-03   3.8000000e+01
   1.2749957e+00   2.3012361e-01   3.8000000e+01
   1.3296589e+00   3.0682871e-01   3.8000000e+01
   1.4604259e+00   4.9032481e-01   3.8000000e+01
   1.2668905e+00   2.1906428e-01   3.9000000e+01
   1.3166767e+00   2.9039888e-01   3.9000000e+01
   1.3479989e+00   3.3527791e-01   3.9000000e+01
   1.3799340e+00   3.8103506e-01   3.9000000e+01
   1.1326846e+00   2.2950496e-02   4.0000000e+01
   1.1811508e+00   9.3868861e-02   4.0000000e+01
   1.2020993e+00   1.2452167e-01   4.0000000e+01
   1.2581729e+00   2.0657156e-01   4.0000000e+01
   1.2161215e+00   1.4366079e-01   4.1000000e+01
   1.3591949e+00   3.5749456e-01   4.1000000e+01
   1.4042322e+00   4.2480607e-01   4.1000000e+01
   1.5309004e+00   6.1412121e-01   4.1000000e+01
   1.1420869e+00   2.9142494e-02   4.2000000e+01
   1.2409676e+00   1.8011645e-01   4.2000000e+01
   1.2463715e+00   1.8836729e-01   4.2000000e+01
   1.3885021e+00   4.0537661e-01   4.2000000e+01
   1.1615731e+00   5.5496435e-02   4.3000000e+01
   1.1735510e+00   7.4182806e-02   4.3000000e+01
   1.2576999e+00   2.0546096e-01   4.3000000e+01
   1.2844155e+00   2.4713914e-01   4.3000000e+01
   1.1379693e+00   1.4300130e-02   4.4000000e+01
   1.2502374e+00   1.9329401e-01   4.4000000e+01
   1.3024712e+00   2.7657256e-01   4.4000000e+01
   1.3391632e+00   3.3507225e-01   4.4000000e+01
   1.1531602e+00   3.4484952e-02   4.5000000e+01
   1.2091576e+00   1.2574439e-01   4.5000000e+01
   1.2354459e+00   1.6858657e-01   4.5000000e+01
   1.3140580e+00   2.9670146e-01   4.5000000e+01
   1.1406214e+00   9.3664960e-03   4.6000000e+01
   1.1459480e+00   1.8241792e-02   4.6000000e+01
   1.2074112e+00   1.2065332e-01   4.6000000e+01
   1.2198038e+00   1.4130212e-01   4.6000000e+01
   1.1894861e+00   8.7730036e-02   4.7000000e+01
   1.2129349e+00   1.2768585e-01   4.7000000e+01
   1.2250829e+00   1.4838553e-01   4.7000000e+01
   1.4090421e+00   4.6184408e-01   4.7000000e+01
   1.1574554e+00   2.8681390e-02   4.8000000e+01
   1.1786119e+00   6.5556570e-02   4.8000000e+01
   1.2063830e+00   1.1396087e-01   4.8000000e+01
   1.3270151e+00   3.2421954e-01   4.8000000e+01
   1.2153204e+00   1.2718936e-01   4.9000000e+01
   1.3503634e+00   3.6801870e-01   4.9000000e+01
   1.3524267e+00   3.7169833e-01   4.9000000e+01
   1.3560843e+00   3.7822099e-01   4.9000000e+01
   1.1676783e+00   3.7741427e-02   5.0000000e+01
   1.2009738e+00   9.8511386e-02   5.0000000e+01
